ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-01-01,9.686219399999999e-05,-0.0012786457130424414,0.0013957062152924334,9.686219399999999e-05,9.686219399999999e-05,-2.2659655888760046e-05,-2.2659655888760046e-05,-2.2659655888760046e-05,-2.2659655888760046e-05,-2.2659655888760046e-05,-2.2659655888760046e-05,0.0,0.0,0.0,7.420253811123994e-05
2020-01-02,1.000026862194,0.9986468376051859,1.0013514824827312,1.000026862194,1.000026862194,-5.30104855502659e-06,-5.30104855502659e-06,-5.30104855502659e-06,-5.30104855502659e-06,-5.30104855502659e-06,-5.30104855502659e-06,0.0,0.0,0.0,1.000021561145445
2020-01-03,1.999956862194,1.9987307219830326,2.0013369248993214,1.999956862194,1.999956862194,1.6100842493689404e-05,1.6100842493689404e-05,1.6100842493689404e-05,1.6100842493689404e-05,1.6100842493689404e-05,1.6100842493689404e-05,0.0,0.0,0.0,1.9999729630364937
2020-01-04,2.9998868621939994,2.998590555148126,3.001257916467904,2.9998868621939994,2.9998868621939994,2.3448135717367987e-05,2.3448135717367987e-05,2.3448135717367987e-05,2.3448135717367987e-05,2.3448135717367987e-05,2.3448135717367987e-05,0.0,0.0,0.0,2.999910310329717
2020-01-05,3.9999701231939997,3.9986321483787033,4.001510880314305,3.9999701231939997,3.9999701231939997,1.2960432586758064e-05,1.2960432586758064e-05,1.2960432586758064e-05,1.2960432586758064e-05,1.2960432586758064e-05,1.2960432586758064e-05,0.0,0.0,0.0,3.9999830836265864
2020-01-06,5.000053384194,4.998739385685148,5.0013137843275715,5.000053384194,5.000053384194,-3.643991549952666e-06,-3.643991549952666e-06,-3.643991549952666e-06,-3.643991549952666e-06,-3.643991549952666e-06,-3.643991549952666e-06,0.0,0.0,0.0,5.000049740202449
2020-01-07,6.000136645194001,5.998876341468741,6.001419553152715,6.000136645194001,6.000136645194001,-2.0904714804008778e-05,-2.0904714804008778e-05,-2.0904714804008778e-05,-2.0904714804008778e-05,-2.0904714804008778e-05,-2.0904714804008778e-05,0.0,0.0,0.0,6.000115740479197
2020-01-08,7.000041795194001,6.99871398912698,7.001295309081747,7.000041795194001,7.000041795194001,-2.2659655888751342e-05,-2.2659655888751342e-05,-2.2659655888751342e-05,-2.2659655888751342e-05,-2.2659655888751342e-05,-2.2659655888751342e-05,0.0,0.0,0.0,7.000019135538112
2020-01-09,7.999946945194001,7.998640464373719,8.001199152397849,7.999946945194001,7.999946945194001,-5.301048555008459e-06,-5.301048555008459e-06,-5.301048555008459e-06,-5.301048555008459e-06,-5.301048555008459e-06,-5.301048555008459e-06,0.0,0.0,0.0,7.999941644145446
2020-01-10,8.999852095193999,8.998518702512714,9.001188760480744,8.999852095193999,8.999852095193999,1.6100842493638277e-05,1.6100842493638277e-05,1.6100842493638277e-05,1.6100842493638277e-05,1.6100842493638277e-05,1.6100842493638277e-05,0.0,0.0,0.0,8.999868196036493
2020-01-11,9.999904395193997,9.998620710041259,10.001270882994534,9.999904395193997,9.999904395193997,2.3448135717364508e-05,2.3448135717364508e-05,2.3448135717364508e-05,2.3448135717364508e-05,2.3448135717364508e-05,2.3448135717364508e-05,0.0,0.0,0.0,9.999927843329715
2020-01-12,10.999956695193998,10.998571199993613,11.00129384281171,10.999956695193998,10.999956695193998,1.2960432586746932e-05,1.2960432586746932e-05,1.2960432586746932e-05,1.2960432586746932e-05,1.2960432586746932e-05,1.2960432586746932e-05,0.0,0.0,0.0,10.999969655626584
2020-01-13,12.000008995193998,11.998637089869739,12.001438625715245,12.000008995193998,12.000008995193998,-3.6439915499657077e-06,-3.6439915499657077e-06,-3.6439915499657077e-06,-3.6439915499657077e-06,-3.6439915499657077e-06,-3.6439915499657077e-06,0.0,0.0,0.0,12.000005351202448
2020-01-14,13.000061295193998,12.99867389568013,13.001314169177073,13.000061295193998,13.000061295193998,-2.0904714804019206e-05,-2.0904714804019206e-05,-2.0904714804019206e-05,-2.0904714804019206e-05,-2.0904714804019206e-05,-2.0904714804019206e-05,0.0,0.0,0.0,13.000040390479194
2020-01-15,14.000043225793998,13.998633947065171,14.001298761748567,14.000043225793998,14.000043225793998,-2.265965588878006e-05,-2.265965588878006e-05,-2.265965588878006e-05,-2.265965588878006e-05,-2.265965588878006e-05,-2.265965588878006e-05,0.0,0.0,0.0,14.00002056613811
2020-01-16,15.000025156393999,14.99872733209561,15.001354501427228,15.000025156393999,15.000025156393999,-5.301048554990328e-06,-5.301048554990328e-06,-5.301048554990328e-06,-5.301048554990328e-06,-5.301048554990328e-06,-5.301048554990328e-06,0.0,0.0,0.0,15.000019855345444
2020-01-17,16.000007086994,15.998689587350912,16.001373032046953,16.000007086994,16.000007086994,1.6100842493643407e-05,1.6100842493643407e-05,1.6100842493643407e-05,1.6100842493643407e-05,1.6100842493643407e-05,1.6100842493643407e-05,0.0,0.0,0.0,16.000023187836494
2020-01-18,16.999995200104,16.99866065733602,17.001334323214945,16.999995200104,16.999995200104,2.3448135717364965e-05,2.3448135717364965e-05,2.3448135717364965e-05,2.3448135717364965e-05,2.3448135717364965e-05,2.3448135717364965e-05,0.0,0.0,0.0,17.000018648239717
2020-01-19,17.999983313214,17.99859919835377,18.001375328003075,17.999983313214,17.999983313214,1.2960432586736324e-05,1.2960432586736324e-05,1.2960432586736324e-05,1.2960432586736324e-05,1.2960432586736324e-05,1.2960432586736324e-05,0.0,0.0,0.0,17.999996273646587
2020-01-20,18.999971426324,18.998672209173336,19.001258206776477,18.999971426324,18.999971426324,-3.6439915499797684e-06,-3.6439915499797684e-06,-3.6439915499797684e-06,-3.6439915499797684e-06,-3.6439915499797684e-06,-3.6439915499797684e-06,0.0,0.0,0.0,18.999967782332448
2020-01-21,19.999981097934,19.99861574057143,20.001256503373927,19.999981097934,19.999981097934,-2.0904714804029642e-05,-2.0904714804029642e-05,-2.0904714804029642e-05,-2.0904714804029642e-05,-2.0904714804029642e-05,-2.0904714804029642e-05,0.0,0.0,0.0,19.999960193219195
2020-01-22,20.999990769544002,20.998532584967137,21.001281342653662,20.999990769544002,20.999990769544002,-2.265965588877135e-05,-2.265965588877135e-05,-2.265965588877135e-05,-2.265965588877135e-05,-2.265965588877135e-05,-2.265965588877135e-05,0.0,0.0,0.0,20.999968109888112
2020-01-23,22.000000441153997,21.998629712496015,22.001280459407052,22.000000441153997,22.000000441153997,-5.301048554972198e-06,-5.301048554972198e-06,-5.301048554972198e-06,-5.301048554972198e-06,-5.301048554972198e-06,-5.301048554972198e-06,0.0,0.0,0.0,21.99999514010544
2020-01-24,22.999988379363998,22.998696134701223,23.001324442517333,22.999988379363998,22.999988379363998,1.6100842493657603e-05,1.6100842493657603e-05,1.6100842493657603e-05,1.6100842493657603e-05,1.6100842493657603e-05,1.6100842493657603e-05,0.0,0.0,0.0,23.000004480206492
2020-01-25,23.999976317574,23.99870494824723,24.001317695802122,23.999976317574,23.999976317574,2.3448135717361486e-05,2.3448135717361486e-05,2.3448135717361486e-05,2.3448135717361486e-05,2.3448135717361486e-05,2.3448135717361486e-05,0.0,0.0,0.0,23.999999765709717
